"x" "y"
0.00762085220776498 0.91476351255551
0.0737033917102963 0.764962717890739
0.187825832515955 0.230382527923211
0.767493995372206 0.549004964530468
0.959738648729399 0.469416494481266
0.809646996902302 0.577019122662023
0.112275070510805 0.216549884527922
0.202877048403025 0.561246904777363
0.445845800917596 0.724081270862371
0.0786823206581175 0.243378420360386
0.401961902622133 0.362389706540853
0.487244515214115 0.111889654072002
0.317418599035591 0.970406395150349
0.0835646791383624 0.560973761137575
0.340697143226862 0.554887939943001
0.67010918725282 0.224762236233801
0.552869972772896 0.13232647581026
0.49410603241995 0.860127331223339
0.750295248115435 0.166825054679066
0.997815089533105 0.581671943189576
0.676524142967537 0.183497815392911
0.312168075703084 0.328790870029479
0.267774368403479 0.273520595626906
0.926118759904057 0.915738373063505
0.631127587985247 0.597109887748957
0.747795201605186 0.232011576415971
0.425710219889879 0.476971846772358
0.340126673458144 0.249864195939153
0.699401957215741 0.68366699712351
0.0153897521086037 0.768724840367213
0.781333429273218 0.430652265436947
0.419951950199902 0.290972011629492
0.592621689429507 0.156466442160308
0.452952336752787 0.590846084756777
0.105635370593518 0.355701826512814
0.848780052736402 0.318117142887786
0.527316541876644 0.733367209322751
0.0660156151279807 0.907774390187114
0.786611403804272 0.575706857489422
0.449163797078654 0.416930212639272
0.102965691359714 0.431115354178473
0.624920432223007 0.336826783139259
0.0927098444662988 0.244335329625756
0.656970089767128 0.634382853517309
0.614652033662423 0.818200280889869
0.83768822834827 0.807410662062466
0.336194586474448 0.359940222697333
0.0898000933229923 0.853608664823696
0.645104037132114 0.847399682505056
0.178548557218164 0.661767260404304
0.0298745357431471 0.530089357635006
0.27765363547951 0.301865248708054
0.995008719619364 0.8620057660155
0.532464822521433 0.559022624278441
0.421221238095313 0.288440695265308
0.309070610208437 0.141888064565137
0.224140093661845 0.667874798411503
0.597321660257876 0.192544231191278
0.0198967775795609 0.618774603120983
0.426543767796829 0.262089476687834
0.802811482455581 0.597391349263489
0.404967906186357 0.180180005263537
0.96720449696295 0.599998299730942
0.841736058238894 0.305768843740225
0.985494862310588 0.299415710382164
0.566333205904812 0.33850258262828
0.576022268971428 0.806523072998971
0.992949263192713 0.925886092241853
0.541653228923678 0.0998610768001527
0.114210515515879 0.733536573825404
0.648168306332082 0.625378879019991
0.657181796617806 0.877229111501947
0.656753899762407 0.809659207239747
0.387278876965865 0.0969851752743125
0.342624961398542 0.188667717156932
0.824062183964998 0.965108731761575
0.118258953327313 0.771284456597641
0.710864441469312 0.990986845921725
0.517910174559802 0.344827774446458
0.426713204244152 0.598282364197075
0.950350230559707 0.756423530634493
0.456857417477295 0.0593075843062252
0.779929638374597 0.827815500320867
0.314545430475846 0.0561349401250482
0.901924374746159 0.0672535533085465
0.612139759585261 0.894689292646945
0.875074149109423 0.358239307068288
0.308911747764796 0.3747057414148
0.476775864139199 0.41780209983699
0.228368336334825 0.897682984126732
0.0450552992988378 0.818991783307865
0.19278212916106 0.957058298401535
0.234165196539834 0.772733771242201
0.0614629210904241 0.797299042111263
0.309980489546433 0.272070316132158
0.202591800130904 0.977708429563791
0.281262665987015 0.353547282051295
0.196647201664746 0.257126526907086
0.0544898095540702 0.918917850591242
0.610018388135359 0.0648338638711721
0.581218964420259 0.00118675432167947
0.177535442169756 0.995651107747108
0.724043183028698 0.286460924660787
0.674819889711216 0.215193088166416
0.819107934134081 0.825817088829353
0.0117435958236456 0.830513349967077
0.162268095416948 0.54217895353213
0.639746060594916 0.74996682535857
0.718135638860986 0.300939066102728
0.806174990953878 0.893123676301911
0.875986151397228 0.0315990871749818
0.256578842643648 0.135734043549746
0.000715548172593117 0.222936375997961
0.611998819047585 0.196994460187852
0.451711657457054 0.241340566193685
0.558406029595062 0.721565614687279
0.928325143177062 0.160289777442813
0.379328224109486 0.753651276696473
0.333958643954247 0.235044880071655
0.841858696192503 0.992441312875599
0.782337447162718 0.722301174886525
0.659156964393333 0.979705813340843
0.816632399801165 0.113230146002024
0.569974018493667 0.300317857414484
0.28637307160534 0.73856467101723
0.891544373938814 0.0933214761316776
0.301992336288095 0.512395416153595
0.490054456982762 0.315158525248989
0.690773330628872 0.00337271858006716
0.521142081590369 0.585627666907385
0.412743281340227 0.647436264436692
0.377681601094082 0.783000791678205
0.480765537591651 0.221274517010897
0.288242781767622 0.465984565205872
0.811911665135995 0.971149605466053
0.385649615433067 0.354872077004984
0.600380303105339 0.952118682675064
0.26546234684065 0.732163728447631
0.648851623991504 0.509028707165271
0.225240903906524 0.883010244229808
0.113407284719869 0.404731715098023
0.818275813944638 0.381101147271693
0.478788251755759 0.163522017421201
0.071068312972784 0.147115177009255
0.322029837174341 0.310256510972977
0.218528819270432 0.290533105609939
0.106929311994463 0.996315881609917
0.960517439758405 0.798148074420169
0.443718214519322 0.727411570027471
0.0842470198404044 0.398379978258163
0.0637592012062669 0.596494132652879
0.0449743359349668 0.964741324307397
0.572769419988617 0.576711789472029
0.134572693612427 0.355076300445944
0.198261596029624 0.84368821256794
0.674434999236837 0.642507791519165
0.856084373546764 0.415438137482852
0.07803611503914 0.980552630964667
0.500983104808256 0.416489401366562
0.966465785400942 0.866588025121018
0.426140480907634 0.119150335900486
0.669897003099322 0.88683803845197
0.708989954087883 0.138771277852356
0.970736186485738 0.729357563657686
0.584669190458953 0.273514296859503
0.857645378215238 0.208514986559749
0.487475325819105 0.24152479111217
0.278795404359698 0.561881880275905
0.83944544615224 0.461358060361817
0.496272398624569 0.773980244994164
0.773050585528836 0.11799894971773
0.772854170529172 0.439846860943362
0.570451311068609 0.0665156575851142
0.444631618913263 0.118987672962248
0.204714551800862 0.921707771718502
0.840772006427869 0.276894339825958
0.771442936966196 0.207389548420906
0.611073943087831 0.679979630047455
0.223961086478084 0.306344429729506
0.0349324771668762 0.884448254015297
0.63149665016681 0.0268936781212687
0.680573064368218 0.301265496993437
0.598074139328673 0.715762329054996
0.0242239406798035 0.909266328671947
0.954803832806647 0.339256379520521
0.482291092397645 0.121777383610606
0.055001245578751 0.635306491749361
0.477643434656784 0.0431032709311694
0.637229096377268 0.391741636907682
0.197210371261463 0.587519697844982
0.054798087105155 0.432252039667219
0.803682433208451 0.367790965130553
0.118254160741344 0.168164866045117
0.438563173636794 0.330306624528021
0.98800389491953 0.0505499115679413
0.19271743344143 0.49607327580452
0.782929038163275 0.451661291532218
0.943008658476174 0.828101235441864
0.245400360552594 0.0189202767796814
0.000603621825575829 0.243177570402622
0.81378163350746 0.620078259613365
0.843915092060342 0.340481006773189
0.512183318845928 0.353017647750676
0.874224548228085 0.0627761939540505
0.218659245409071 0.120590487960726
0.129166585858911 0.546272899024189
0.456520323874429 0.925185840809718
0.174153946340084 0.181099919835106
0.402885641437024 0.967944333329797
0.519371508620679 0.961184839485213
0.0191371489781886 0.649513382231817
0.933400629321113 0.20126127731055
0.209042975911871 0.467799356905743
0.335957836359739 0.236399520887062
0.917453598929569 0.406904186820611
0.753480709157884 0.440178332151845
0.22451629047282 0.895732293138281
0.0341897965408862 0.185470254393294
0.034679961623624 0.273434629896656
0.367748652817681 0.252255801577121
0.0211415514349937 0.947319781873375
0.329213438089937 0.977755678351969
0.481145984958857 0.0909103692974895
0.34434955008328 0.0540183838456869
0.131655730307102 0.150876951869577
0.727724053664133 0.556396585423499
0.786687214393169 0.161622928688303
0.69200575328432 0.137501255143434
0.538371545029804 0.64811577508226
0.47970887972042 0.182778013171628
0.263413569424301 0.516886682249606
0.60153730167076 0.207025080453604
0.630664397962391 0.672391258645803
0.57747177570127 0.506777456728742
0.131410651607439 0.541605461388826
0.795335490256548 0.890906065469608
0.0861043902114034 0.84519704291597
0.198186688357964 0.712953829672188
0.177079514600337 0.431075962958857
0.068312595365569 0.0483745746314526
0.173005017219111 0.358423011610284
0.586025282740593 0.358635654207319
0.000732598593458533 0.329484005225822
0.807486851932481 0.312054623616859
0.582695787539706 0.763213851256296
0.0813641862478107 0.470139879733324
0.0584001059178263 0.960732939420268
0.94402501755394 0.564597413409501
0.802745630033314 0.511267154710367
0.554186595603824 0.584838033653796
0.290938491700217 0.201724058482796
0.83270289003849 0.129252574872226
0.984979157801718 0.537092651473358
0.856491834623739 0.807480945717543
0.772845572093502 0.488450920907781
0.575632058084011 0.629146216670051
0.113223320338875 0.480776655022055
0.579437618609518 0.96211017598398
0.891935187159106 0.458692929940298
0.0497393656987697 0.626450439915061
0.156989635434002 0.019571335753426
0.526142425369471 0.825913841836154
0.189623232465237 0.682356040459126
0.929588405415416 0.140687860781327
0.886150199221447 0.959505693987012
0.385118159232661 0.136148139368743
0.930200645001605 0.584097128361464
0.9517856920138 0.323518680408597
0.82967444206588 0.774910439737141
0.705015422543511 0.266021638875827
0.554970509838313 0.853798840660602
0.105806545587257 0.841378524433821
0.470521874260157 0.375551365083084
0.367619909113273 0.5245993710123
0.632418339839205 0.712847693590447
0.128923179581761 0.164360379101709
0.658890063408762 0.86751097580418
0.430889087030664 0.0905698430724442
0.224621357396245 0.98494645790197
0.202235470758751 0.676601505838335
0.527081139851362 0.715606312733144
0.121450178790838 0.907952190609649
0.82108731335029 0.390295145334676
0.467041787924245 0.186277458909899
0.337236117105931 0.264200944686309
0.447109757689759 0.006393788382411
0.621608874993399 0.263838187791407
0.848451655590907 0.636291650822386
0.549693844513968 0.959132397314534
0.7358771385625 0.217164844274521
0.294117520330474 0.749908142024651
0.330719864927232 0.225443684030324
0.696503069018945 0.969331689877436
0.268796657444909 0.0811027376912534
0.613089046208188 0.373594686156139
0.382857347140089 0.154302639421076
0.944708487484604 0.609691133024171
0.26562612131238 0.385874285595492
0.405479430221021 0.204491050681099
0.38087546848692 0.711506237508729
0.186458438169211 0.883033733349293
0.861800588900223 0.067503037629649
0.713954218663275 0.731863230234012
0.801616620272398 0.0826101088896394
0.111168564530089 0.891114433994517
0.230863881995901 0.811991698341444
0.922883650520816 0.611907379701734
0.75375853991136 0.211970676435158
0.0430954773910344 0.931980716064572
0.827610342064872 0.982256516581401
0.510723495390266 0.980718190781772
0.261949168751016 0.0792387493420392
0.4268283394631 0.45525820273906
0.972816430265084 0.78680935385637
0.515317876357585 0.691640677629039
0.621636289870366 0.578041295753792
0.929748861119151 0.96467964281328
0.725739700486884 0.99784991866909
0.729409904684871 0.64533710712567
0.693347749765962 0.171944871544838
0.758927974617109 0.958626283099875
0.140824766596779 0.123974412679672
0.386194230057299 0.684221604838967
0.0831466678064317 0.678103316808119
0.938974742311984 0.337739550042897
0.849271600600332 0.54588614590466
0.600637313676998 0.818366954801604
0.484352377941832 0.713882101234049
0.926732312887907 0.132444113958627
0.853432002477348 0.425769498106092
0.397807489382103 0.83584920107387
0.519168354338035 0.767343528801575
0.78623341745697 0.768510019639507
0.434236213564873 0.150427071144804
0.254694100702181 0.455306459683925
0.106016449164599 0.0848813592456281
0.776691785315052 0.317192952847108
0.32164917839691 0.517810139805079
0.172696487512439 0.739107611123472
0.302177581237629 0.547650960506871
0.746550876181573 0.373142790049314
0.621604505460709 0.79951917915605
0.679950515041128 0.106258823303506
0.196393397869542 0.223669390194118
0.797287685796618 0.523764975834638
0.904495235998183 0.751911118859425
0.524757351260632 0.322297641541809
0.4691197196953 0.962145940633491
0.877709962660447 0.806290294509381
0.456495539052412 0.655102554243058
0.146315295947716 0.677532077068463
0.805174561450258 0.0491414323914796
0.675733690382913 0.0549701913259923
0.948888602666557 0.830142113612965
0.217430922901258 0.377015391364694
0.357189573580399 0.910630757221952
0.810381998075172 0.0470781533513218
0.341797999572009 0.247755787568167
0.817566201556474 0.781185543863103
0.411159811075777 0.500499546993524
0.776071625063196 0.918169358046725
0.144004244590178 0.321049617836252
0.100976367946714 0.120985185727477
0.26120017725043 0.574841406894848
0.810037899529561 0.381357655161992
0.487909132847562 0.519557741703466
0.971463293069974 0.882600289769471
0.683657035697252 0.0795400268398225
0.197499948553741 0.323556474642828
0.379956801887602 0.00942117348313332
0.977984563214704 0.784647502936423
0.65142076369375 0.181330929975957
0.395709282485768 0.123994224937633
0.96300873439759 0.962133544264361
0.706197503721341 0.484777319710702
0.517479483038187 0.917861188994721
0.32756289280951 0.125733812805265
0.866358173778281 0.154750105226412
0.334108973387629 0.0316207718569785
0.990426208823919 0.0242163185030222
0.678459729067981 0.774445252260193
0.984906705096364 0.18628387269564
0.393188813701272 0.0608614701777697
0.713927075034007 0.32458574231714
0.858210000908002 0.831346750026569
0.933944398071617 0.846506993984804
0.301455054664984 0.352078359341249
0.682945722248405 0.972359885461628
0.471919016446918 0.039853505557403
0.0898840727750212 0.791804391890764
0.182669698260725 0.518298393581063
0.919493024935946 0.571415652986616
0.645505069056526 0.296489771921188
0.0278620680328459 0.301027545938268
0.779704140964895 0.632543093524873
0.100076284259558 0.694461426464841
0.45053251250647 0.00365921854972839
0.895935430191457 0.772975550964475
0.208929527085274 0.35796666960232
0.933736487058923 0.378306552534923
0.0589074485469609 0.545076512731612
0.192331423982978 0.662784330081195
0.482480965321884 0.146802759962156
0.512144917156547 0.797002304112539
0.389449399430305 0.742832500720397
0.902786855585873 0.332130150403827
0.612053693970665 0.401771772652864
0.421710679773241 0.759474215330556
0.990363367600366 0.689962297910824
0.460551541531458 0.386349084787071
0.144501247210428 0.142814403166994
0.772716460283846 0.995219580829144
0.769005883717909 0.124178381171077
0.446224219631404 0.602631424320862
0.777108869515359 0.538385669700801
0.208602240076289 0.193920708494261
0.324458381161094 0.0296989434864372
0.818976354552433 0.724933695979416
0.790531362174079 0.468375061871484
0.790989636443555 0.702625382691622
0.455413072835654 0.0910975933074951
0.844039600342512 0.807157187024131
0.13783306768164 0.635281683411449
0.953294549370185 0.779079296626151
0.447799277724698 0.289754371391609
0.0651668549980968 0.332856554770842
0.163169544190168 0.0449658976867795
0.852571871364489 0.964090397115797
0.00541483704000711 0.132629131665453
0.533520773751661 0.895496457349509
0.975239767227322 0.987089129164815
0.996599788311869 0.11450532800518
0.945704830344766 0.191321395803243
0.111519514815882 0.00368810351938009
0.158347283955663 0.783594534499571
0.190859976224601 0.946223001228645
0.0492795808240771 0.793769078096375
0.253230644157156 0.676655499497429
0.49368178891018 0.512071733130142
0.470020023407415 0.0527427345514297
0.865430867532268 0.899404453113675
0.501646117772907 0.559755326947197
0.795696073910221 0.896178540308028
0.312238551909104 0.29483975819312
0.859126502880827 0.514792925212532
0.938092918833718 0.26661332603544
0.948677318869159 0.294051706558093
0.250633638584986 0.455155439674854
0.98483570991084 0.477354048751295
0.0835870483424515 0.0977746699936688
0.756412553135306 0.55199457006529
0.228163506137207 0.783227788982913
0.267595581710339 0.30690184677951
0.0918560035061091 0.00652502779848874
0.58987645432353 0.289775323821232
0.976320434594527 0.755590850720182
0.154115441720933 0.622007252415642
0.586766937747598 0.766537401359528
0.183558527380228 0.625422562472522
0.819867714773864 0.219416657695547
0.00606323359534144 0.125275007914752
0.578242247924209 0.0158174312673509
0.227144917007536 0.286799819208682
0.591923941858113 0.497153544798493
0.137988454662263 0.909212552709505
0.305233760038391 0.411144935525954
0.54171110293828 0.672662614379078
0.150130165740848 0.932072972645983
0.294992790790275 0.546919488115236
0.45675465837121 0.203666519140825
0.274493977893144 0.251280058175325
0.651274438481778 0.674811257049441
0.162399211665615 0.247067606542259
0.631405927473679 0.381337713683024
0.314349864143878 0.44510826934129
0.0353620741516352 0.72255137655884
0.489440889330581 0.0495768636465073
0.896974742645398 0.576329352334142
0.287217106670141 0.678120181197301
0.960875417571515 0.326831553597003
0.41632257704623 0.508175371680409
0.448934897314757 0.986836889758706
0.623291635187343 0.0488444233778864
0.832838621223345 0.207255033776164
0.559107435168698 0.450560335302725
0.862802429357544 0.305257479660213
0.613258209545165 0.305205554934219
0.0449163320008665 0.572499847970903
0.279405363369733 0.0688810755964369
0.0811400248203427 0.879876611754298
0.807464072015136 0.829446441493928
0.00977462553419173 0.89482916216366
0.796692916192114 0.0105949395801872
0.463933055987582 0.380824889987707
0.253587280167267 0.969476245343685
0.983564022695646 0.851067536277696
0.460028097033501 0.357421583728865
0.141840702155605 0.165223663672805
0.994786508847028 0.360840272856876
0.943591175600886 0.422321597114205
0.0900899872649461 0.968654609518126
0.0366683776956052 0.081999491667375
0.804552695015445 0.351474948693067
0.10338146192953 0.0752922780811787
0.318258876446635 0.912008126499131
0.54711735714227 0.57251758268103
0.535462542669848 0.597382841398939
0.291413520462811 0.554916272172704
0.136795421130955 0.944435147568583
0.567696223966777 0.592866485007107
0.147504810476676 0.781153521733359
0.702997138025239 0.858027572976425
0.821939109824598 0.893989289877936
0.781577712623402 0.00164393126033247
0.845211248844862 0.205832811072469
0.617664862889796 0.146528963465244
0.853241364704445 0.583873886149377
0.981048554182053 0.918820530641824
0.502086561871693 0.956070082262158
0.577830061782151 0.495686606969684
0.169417743803933 0.0861846343614161
0.731442776974291 0.2517092700582
0.995280756847933 0.990291864378378
0.467096142005175 0.8930343312677
0.607577907387167 0.579650136409327
0.294176113326102 0.586119154002517
0.413726133527234 0.360883033368737
0.975691652856767 0.42855382268317
0.517864033812657 0.897509150672704
0.257779711391777 0.0382606624625623
0.0360303905326873 0.556874600239098
0.0356676285155118 0.744916335213929
0.0205482023302466 0.129812082042918
0.790455856127664 0.443894166499376
0.558996394276619 0.25056027341634
0.993450027657673 0.367916110903025
0.462677492294461 0.916848834371194
0.381215677363798 0.743539411108941
0.375709916464984 0.35656538954936
0.249288105871528 0.474527416052297
0.262940196553245 0.767797851003706
0.742147821933031 0.616740140365437
0.854788980912417 0.119116682559252
0.527113165007904 0.166516109369695
0.766676144907251 0.0746515423525125
0.811296730535105 0.998924351064488
0.13871187181212 0.760593662038445
0.0768347079865634 0.0425534246023744
0.508174212183803 0.210373634938151
0.419998982921243 0.190412947209552
0.569281707284972 0.915446948027238
0.861940251896158 0.966665238607675
0.16775139933452 0.722265061223879
0.657285193679854 0.769424168625847
0.945475110551342 0.582087407121435
0.823374091181904 0.521733165020123
0.570841138251126 0.0603839510586113
0.158631508471444 0.797440774040297
0.28816830413416 0.246878230711445
0.721614799229428 0.879084252752364
0.547141000861302 0.263712254585698
0.970237054862082 0.248261298984289
0.793337123002857 0.676581796025857
0.517495889216661 0.671344358939677
0.064748288365081 0.970712689450011
0.828953679418191 0.496895907912403
0.553603825392202 0.462568782735616
0.107176328077912 0.149985803989694
0.653841103892773 0.0391149176284671
0.0234573718626052 0.912904581055045
0.304547710111365 0.236660025315359
0.276569952256978 0.256802783580497
0.821589282946661 0.141749338246882
0.805682295933366 0.435480264248326
0.7730441915337 0.232671290170401
0.115862639155239 0.117445539450273
0.340743213891983 0.375044264132157
0.504392129136249 0.745468147564679
0.678672854788601 0.336321657756343
0.846298166317865 0.202964178286493
0.635696483310312 0.384318038355559
0.494979523355141 0.94671207643114
0.688280179398134 0.477561694104224
0.883908527903259 0.0591935429256409
0.0570248067378998 0.225153484381735
0.0740848944988102 0.989246782381088
0.795405561337247 0.477104031713679
0.57484092283994 0.158484921092167
0.295167061733082 0.730441523948684
0.309770847670734 0.604308951413259
0.0630260456819087 0.28030727757141
0.49049937329255 0.466403082944453
0.665797921363264 0.916922475444153
0.265231447061524 0.589338469086215
0.647434599231929 0.342389430152252
0.0759790067095309 0.944772387621924
0.301903148647398 0.874646021984518
0.742015586933121 0.182193152140826
0.635931010590866 0.0658005774021149
0.643365004798397 0.452582702739164
0.202606840059161 0.232215649681166
0.527378874830902 0.119460812304169
0.926689194049686 0.0603018421679735
0.435582241276279 0.682526711840183
0.275602742796764 0.541804110398516
0.418588932370767 0.544137535849586
0.137161843245849 0.733411500928923
0.982378934044391 0.505887960549444
0.084686883026734 0.364888371434063
0.372636944754049 0.782773699145764
0.126302979653701 0.132824641419575
0.862645199755207 0.536932219751179
0.654077911749482 0.025861335452646
0.722000300418586 0.173670082818717
0.355201381258667 0.634022295009345
0.155820762505755 0.0816019810736179
0.662923804949969 0.368932302575558
0.361105943098664 0.838869623839855
0.393008922459558 0.891041125403717
0.1439909406472 0.522370332386345
0.50664947158657 0.857855711597949
0.189023482147604 0.643711359007284
0.575540767982602 0.427835722453892
0.272358897142112 0.717259077355266
0.668966053053737 0.520096687832847
0.783544210717082 0.841962462523952
0.284358548466116 0.768802247941494
0.989786430262029 0.0269185553770512
0.0169132631272078 0.403705187374726
0.708842845400795 0.40861848089844
0.193388347281143 0.62362217833288
0.324459279887378 0.262404165463522
0.989320985740051 0.569717708276585
0.673221297096461 0.587860689498484
0.962299395352602 0.475486513925716
0.253311781678349 0.830459545366466
0.856931122718379 0.738587072351947
0.73456995957531 0.408599380170926
0.769068885128945 0.787929088110104
0.496747474418953 0.659081376623362
0.0345860570669174 0.977292071795091
0.0234024454839528 0.507320299278945
0.843775477027521 0.746935907518491
0.846899209776893 0.520558952353895
0.676688465056941 0.11506310524419
0.830371448770165 0.118625102564692
0.26351506751962 0.0986261928919703
0.117005437845364 0.574067250825465
0.0620215453673154 0.867627068422735
0.17779701272957 0.855632603401318
0.888355236966163 0.0719154085963964
0.292597091989592 0.250575431389734
0.026079629547894 0.731001360574737
0.843917893012986 0.311984584899619
0.147504988126457 0.760787525214255
0.060349918436259 0.625516667263582
0.968837133841589 0.369343247963116
0.218034375226125 0.361602232092991
0.311129413545132 0.60972235747613
0.339699561242014 0.667284778086469
0.242833121679723 0.804602045565844
0.353252018801868 0.883957467740402
0.870591090293601 0.390353648923337
0.895646256627515 0.885502039687708
0.0222713323310018 0.106207934208214
0.443779000546783 0.529476527823135
0.63710840116255 0.542458203155547
0.320704661076888 0.497785490006208
0.677144829649478 0.344814793672413
0.880604236619547 0.0438123978674412
0.289577554911375 0.718386132735759
0.581189716700464 0.29426199151203
0.353049474069849 0.549046778352931
0.59022018359974 0.157384071033448
0.101934271166101 0.855911108665168
0.0256909956224263 0.892775857355446
0.872950114542618 0.334306583506986
0.540566617390141 0.735459860181436
0.0872217079158872 0.780981888994575
0.944325670832768 0.976777385687456
0.250529990531504 0.541699251858518
0.6548516319599 0.925481181126088
0.924470860278234 0.639830149943009
0.162129090633243 0.548250226303935
0.216839499073103 0.00635362043976784
0.232959979912266 0.395421317080036
0.1698518183548 0.0707828681915998
0.637964328285307 0.236010135151446
0.473904053214937 0.560374368680641
0.723248310387135 0.169485530583188
0.116745654726401 0.326901515480131
0.259731529746205 0.0547569058835506
0.95640641474165 0.20556656527333
0.662884581834078 0.00627179397270083
0.149360259529203 0.516453118529171
0.397123660426587 0.420001173391938
0.895981943467632 0.0964846557471901
0.442127084359527 0.37294486653991
0.257086957572028 0.661928357323632
0.890660258475691 0.524612689157948
0.114279694156721 0.27548257028684
0.042008810210973 0.978070338955149
0.154817819362506 0.266229186439887
0.205149702727795 0.056437483523041
0.128195270663127 0.0975229246541858
0.556285424157977 0.406578214140609
0.990317005896941 0.929171830881387
0.223307364154607 0.249527379870415
0.140859758947045 0.156507540727034
0.158898422028869 0.0459236493334174
0.640397287672386 0.530817804625258
0.33109273086302 0.24596638744697
0.240046583116055 0.480306652374566
0.836534091969952 0.686561621725559
0.363829060457647 0.787630393402651
0.233059984399006 0.205108660738915
0.679980140877888 0.91956694656983
0.113070026738569 0.999736888334155
0.399379910668358 0.512337598251179
0.603946414543316 0.401783782523125
0.682257616193965 0.853696242440492
0.89998081070371 0.153875551419333
0.713800335302949 0.383924469351768
0.32472763187252 0.528848909074441
0.0234238056000322 0.383876157226041
0.721027056919411 0.724794025998563
0.304370673140511 0.153242888627574
0.63765413290821 0.186244223499671
0.968937759753317 0.192283797310665
0.742907958803698 0.751570990774781
0.107532377354801 0.629209401085973
0.349533145315945 0.78785438532941
0.713178957812488 0.802046188153327
0.982107502175495 0.506712447153404
0.525507748825476 0.962924151448533
0.606759151443839 0.77176677971147
0.741233547683805 0.325548503780738
0.982545730425045 0.0704961274750531
0.0637401412241161 0.326305018272251
0.159195389598608 0.251623896183446
0.607152637792751 0.282618150347844
0.675744575681165 0.0899829748086631
0.428088637301698 0.541720740497112
0.766988549614325 0.857714999234304
0.255122149595991 0.375350759597495
0.132506651105359 0.375604025321081
0.935986142139882 0.718744032783434
0.949407964944839 0.917850074358284
0.276807853486389 0.405721825314686
0.886211048578843 0.0983196708839387
0.867026523454115 0.96382515062578
0.21844798582606 0.738226830260828
0.218575491337106 0.672691556857899
0.52409278228879 0.679472882067785
0.260004377458245 0.687330889748409
0.382519020233303 0.353601101320237
0.603248202241957 0.947443926241249
0.339077200740576 0.171232284745201
0.715523754013702 0.131893389159814
0.87510199425742 0.191049256827682
0.11172754317522 0.808715159539133
0.623625967884436 0.399453052319586
0.66820502281189 0.611123050563037
0.951659044250846 0.552797056734562
0.580059440340847 0.640475565567613
0.0376734195742756 0.381475622998551
0.618133867857978 0.628175372024998
0.244219022337347 0.896535425446928
0.0912277807947248 0.0972139928489923
0.295749401673675 0.641486541600898
0.120927218580619 0.0799066452309489
0.897733347723261 0.337458876660094
0.964503013296053 0.856617855140939
0.503571849083528 0.335389282088727
0.158488803775981 0.80456030764617
0.144039237406105 0.716116818366572
0.565653120167553 0.195169702637941
